RequestId,Company Name,Security Name,Asset Class,Inception Date,Return Since Inception
4597,Regal Beloit Corporation Common Stock,Regal Beloit Corporation Common Stock,International Equity,2002-01-30,-0.05075586635240949
4598,iShares MSCI Global Silver Miners Fund,iShares MSCI Global Silver Miners Fund,ETF,2017-05-07,-0.055965899008734145
4599,,Guggenheim CurrencyShares Canadian Dollar Trust,ETF,2013-01-27,-0.3628114810795816
4600,"Adams Resources & Energy, Inc. Common Stock","Adams Resources & Energy, Inc. Common Stock",,2018-10-09,0.06265765411883005
4601,Inland Real Estate Corporation Redeemable Preferred Series B,Inland Real Estate Corporation Redeemable Preferred Series B,International Equity,2020-04-04,
4602,Standard Pacific Corp Common Stock,Standard Pacific Corp Common Stock,Domestic Equity,,0.0779096983574275
4603,WisdomTree MidCap Earnings Fund,WisdomTree MidCap Earnings Fund,ETF,2016-01-22,-0.01720541943749012
4604,DB Commodity DB Commodity Long ETN,DB Commodity DB Commodity Long ETN,Domestic Equity,2008-06-24,
4605,"Gabelli Equity Trust, Inc. (The) Pfd Ser H","Gabelli Equity Trust, Inc. (The) Pfd Ser H",International Equity,,-0.061621995822136635
4606,,Entree Gold Inc Ordinary Shares,Domestic Equity,,0.1927632023059725
4607,"Autohome Inc. American Depositary Shares, each representing one class A ordinary share.","Autohome Inc. American Depositary Shares, each representing one class A ordinary share.",Domestic Equity,2001-06-30,0.01730098106416286
4608,Teekay Corporation Common Stock,Teekay Corporation Common Stock,Domestic Equity,2013-01-09,-0.0374823474024663
4609,PowerShares Build America Bond Portfolio,PowerShares Build America Bond Portfolio,ETF,2015-09-28,-0.28179040492805696
4610,National Retail Properties Depositary Shares Representing 1/100th Preferred Series D,National Retail Properties Depositary Shares Representing 1/100th Preferred Series D,International Equity,2006-05-17,0.1535419619881765
4611,Federal Agricultural Mortgage Corporation Common Stock,Federal Agricultural Mortgage Corporation Common Stock,Domestic Equity,2010-12-10,-0.10946200414103391
4612,iPath Bloomberg Nickel Subindex Total Return ETN,iPath Bloomberg Nickel Subindex Total Return ETN,Domestic Equity,2010-04-23,
4613,Issuer Direct Corporation Common Stock,Issuer Direct Corporation Common Stock,Domestic Equity,2019-04-25,0.06597038789144587
4614,Annaly Capital Management Inc 7.625% Series C Cumulative Redeemable Preferred Stock,Annaly Capital Management Inc 7.625% Series C Cumulative Redeemable Preferred Stock,International Equity,2014-01-19,0.044685640416555664
4615,Pacific Gas & Electric Co. 4.80% 1st Preferred Stock,Pacific Gas & Electric Co. 4.80% 1st Preferred Stock,International Equity,2008-06-12,
4616,ProShares Ultra Dow30,ProShares Ultra Dow30,ETF,2012-12-10,-0.10015212105688145
4617,PowerShares Fundamental Pure Small Growth Portfolio,PowerShares Fundamental Pure Small Growth Portfolio,ETF,2020-04-12,-0.2476697161171913
4618,"AMC Entertainment Holdings, Inc. Class A Common Stock","AMC Entertainment Holdings, Inc. Class A Common Stock",Domestic Equity,2007-04-24,-0.22647986875254317
4619,"CF Industries Holdings, Inc. Common Stock","CF Industries Holdings, Inc. Common Stock",International Equity,2013-06-28,-0.06467392692336761
4620,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non,"Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 4)",International Equity,2018-09-03,-0.08361725480084962
4621,,Nuveen Virginia Premium Income Municipal Fund Common Stock,International Equity,2001-08-15,-0.2927337269211186
4622,Murphy USA Inc. Common Stock,Murphy USA Inc. Common Stock,International Equity,2011-01-10,0.39024465144280407
4623,Korn/Ferry International Common Stock,Korn/Ferry International Common Stock,International Equity,2010-07-14,-0.15274121592199094
4624,Wells Fargo & Company Common Stock,Wells Fargo & Company Common Stock,Domestic Equity,2020-11-27,-0.13318953012472262
4625,Magnum Hunter Resources Corporation 8.0% Series D Cumulative Preferred Stock,Magnum Hunter Resources Corporation 8.0% Series D Cumulative Preferred Stock,Domestic Equity,2016-06-11,0.1640951925148431
4626,Seaspan Corporation 6.375% Notes due 2019,Seaspan Corporation 6.375% Notes due 2019,International Equity,2011-05-31,
4627,Marriot Vacations Worldwide Corporation Common Stock,Marriot Vacations Worldwide Corporation Common Stock,Domestic Equity,2009-03-24,0.22378504703368743
4628,"Equifax, Inc. Common Stock","Equifax, Inc. Common Stock",International Equity,2022-08-22,-0.04885639902661374
4629,,ETRACS Alerian MLP Index ETN,International Equity,2003-05-04,0.030821845468171526
4630,SPDR EURO STOXX Small Cap ETF,SPDR EURO STOXX Small Cap ETF,ETF,,0.14204451714287605
4631,Voya Global Equity Dividend and Premium Opportunity Fund,Voya Global Equity Dividend and Premium Opportunity Fund,Domestic Equity,2017-07-19,-0.14518648044281451
4632,San Juan Basin Royalty Trust Common Stock,San Juan Basin Royalty Trust Common Stock,Domestic Equity,2001-04-23,0.028068913949032603
4633,Blackrock Municipal Bond Trust,Blackrock Municipal Bond Trust,International Equity,2001-05-26,
4634,"Eaton Vance California Municipal Bond Fund Common Shares of Beneficial Interest, $.01 par value","Eaton Vance California Municipal Bond Fund Common Shares of Beneficial Interest, $.01 par value",International Equity,2020-06-22,0.020505749853271114
4635,Gabelli Dividend Pfd Series D,Gabelli Dividend Pfd Series D,Domestic Equity,,-0.08657213019730395
4636,Newcastle Invt Corp New PFD Ser D%,Newcastle Invt Corp New PFD Ser D%,International Equity,2000-04-26,
4637,Market Vectors Pharmaceutical ETF,Market Vectors Pharmaceutical ETF,ETF,2021-07-28,
4638,"HCP, Inc. Common Stock","HCP, Inc. Common Stock",Domestic Equity,2012-09-27,0.10739753992877035
4639,iPath Long Extended Russell 2000 TR Index ETN,iPath Long Extended Russell 2000 TR Index ETN,Domestic Equity,2008-05-09,-0.014914322937225022
4640,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,Domestic Equity,2018-12-05,0.2058937286846229
4641,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),International Equity,2022-09-19,0.1319180481152894
4642,AMREP Corporation Common Stock,AMREP Corporation Common Stock,Domestic Equity,2014-07-18,-0.14565101543870018
4643,,Valero Energy Partners LP Common Units representing limited partner interests,International Equity,2003-09-30,-0.22333257944817916
4644,Spectra Energy Corp Common Stock,Spectra Energy Corp Common Stock,Domestic Equity,2013-11-11,
4645,iPath Bloomberg Natural Gas Subindeex Total Return ETN,iPath Bloomberg Natural Gas Subindeex Total Return ETN,International Equity,2000-06-07,-0.2837818492023713
4646,Columbia  Select Large Cap Growth ETF,Columbia  Select Large Cap Growth ETF,ETF,2009-04-17,0.41417481562675346
4647,Enduro Royalty Trust Trust Units representing beneficial interest in the trust,Enduro Royalty Trust Trust Units representing beneficial interest in the trust,Domestic Equity,2019-08-05,0.0004650993820781983
4648,iShares China Large,iShares China Large-Cap ETF,,2010-04-30,-0.4113441320655894
4649,SPDR Barclays Short Term High Yield Bond ETF,SPDR Barclays Short Term High Yield Bond ETF,ETF,2022-08-27,
4650,Fabrinet Ordinary Shares,Fabrinet Ordinary Shares,International Equity,2020-11-09,
4651,PowerShares DB Energy Fund,PowerShares DB Energy Fund,ETF,2005-01-09,-0.18888325281423252
4652,"Merrill Lynch & Co., Inc. Preferred Stock","Merrill Lynch & Co., Inc. Preferred Stock",Domestic Equity,2002-12-18,
4653,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non","Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",International Equity,2019-02-09,
4654,Albany International Corporation Common Stock,Albany International Corporation Common Stock,International Equity,2007-09-02,0.22846693082238137
4655,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares","National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",International Equity,2017-06-08,0.23858636297386768
4656,First Republic Bank Depositary Shares Representing 1/40th Perpetual Preferred Series B,First Republic Bank Depositary Shares Representing 1/40th Perpetual Preferred Series B,International Equity,2004-09-01,-0.10196163787572002
4657,"Blackrock Enhanced Government Fund, Inc. Common Stock","Blackrock Enhanced Government Fund, Inc. Common Stock",Domestic Equity,2016-02-10,0.038264522855943575
4658,"Nike, Inc. Common Stock","Nike, Inc. Common Stock",International Equity,2012-05-27,-0.25308717732572883
4659,Domino's Pizza Inc Common Stock,Domino's Pizza Inc Common Stock,International Equity,2022-04-29,-0.006614743597297014
4660,Flaherty & Crumrine Preferred Income Opportunity Fund Incorporated Common Stock,Flaherty & Crumrine Preferred Income Opportunity Fund Incorporated Common Stock,Domestic Equity,2010-04-03,0.013642071374218367
4661,Valero Energy Corporation Common Stock,Valero Energy Corporation Common Stock,Domestic Equity,2007-12-29,-0.016117219587922515
4662,PowerShares Dividend Achievers,PowerShares Dividend Achievers,ETF,2007-11-15,-0.21972072049490898
4663,Gigamon Inc. Common Stock,Gigamon Inc. Common Stock,Domestic Equity,2022-07-18,0.3407335566119423
4664,ProShares Short High Yield,ProShares Short High Yield,ETF,2007-02-01,-0.08429514675319591
4665,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,Domestic Equity,2003-04-18,0.027294453833359315
4666,Lyon William Homes Common Stock (Class A),Lyon William Homes Common Stock (Class A),International Equity,2002-04-05,0.23653499301517983
4667,iShares MSCI Switzerland Capped Index Fund,iShares MSCI Switzerland Capped Index Fund,ETF,2015-02-27,0.08203724086785248
4668,Cornerstone Progressive Return Fund Common Shares of beneficial interest,Cornerstone Progressive Return Fund Common Shares of beneficial interest,International Equity,2010-10-22,0.03221986258327638
4669,Old Republic International Corporation Common Stock,Old Republic International Corporation Common Stock,Domestic Equity,2009-12-03,
4670,SPDR Global Dow ETF (based on The Global Dow),SPDR Global Dow ETF (based on The Global Dow),,2002-06-21,-0.0981710868511836
4671,New Media Investment Group Inc. Common Stock,New Media Investment Group Inc. Common Stock,International Equity,2002-02-16,0.09103989514042077
4672,"Autoliv, Inc. Common Stock","Autoliv, Inc. Common Stock",,2009-02-09,0.05971195580047086
4673,Pacific Gas & Electric Co. 5 1/2% Preferred Stock,Pacific Gas & Electric Co. 5 1/2% Preferred Stock,Domestic Equity,2015-05-21,0.31366788341965235
4674,Teucrium Sugar Fund ETV,Teucrium Sugar Fund ETV,ETF,2000-08-08,-0.2673892816326865
4675,Nuveen Dividend Advantage Municipal Income Fund Common Shares of Beneficial Interest,Nuveen Dividend Advantage Municipal Income Fund Common Shares of Beneficial Interest,Domestic Equity,2002-07-24,0.010025390448239734
4676,Griffon Corporation Common Stock,Griffon Corporation Common Stock,Domestic Equity,2004-05-17,-0.17956148238369274
4677,Chicago Bridge & Iron Company N.V. Common Stock,Chicago Bridge & Iron Company N.V. Common Stock,Domestic Equity,2019-06-09,-0.0015228751783182765
4678,iShares iBonds Mar 2023 Corporate Term ETF,iShares iBonds Mar 2023 Corporate Term ETF,ETF,2021-01-14,0.12859782154539956
4679,,FelCor Lodging Trust Incorporated Dep Shares Representing 1/100 Preferred Series C,International Equity,,0.46368902318748717
4680,JPMorgan Diversified Return Global Equity ETF,JPMorgan Diversified Return Global Equity ETF,ETF,2019-01-08,-0.5681139245628524
4681,,Cover-All Technologies Inc. Common Stock,Domestic Equity,2007-09-22,-0.11728814783136177
4682,Sprott Physical Platinum and Palladium Trust,Sprott Physical Platinum and Palladium Trust,,2014-10-07,0.15217245126510923
4683,"Waddell & Reed Financial, Inc. Common Stock","Waddell & Reed Financial, Inc. Common Stock",Domestic Equity,2011-02-20,
4684,Guggenheim CurrencyShares Japanese Yen Trust,Guggenheim CurrencyShares Japanese Yen Trust,ETF,2008-03-13,-0.22635407818476216
4685,SPDR S&P Health Care Equipment,SPDR S&P Health Care Equipment,ETF,,
4686,Barclays OFI SteelPath MLP ETN,Barclays OFI SteelPath MLP ETN,Domestic Equity,,-0.03521151930892788
4687,PartnerRe Ltd. Preferred Series D 6.5% (Bermuda),PartnerRe Ltd. Preferred Series D 6.5% (Bermuda),,2015-11-15,
4688,,ProShares CDS Short North American HY Credit ETF,ETF,2002-10-10,0.02325102983264135
4689,,Global X China Financials ETF,ETF,2006-08-06,0.4873693502463353
4690,Mobile TeleSystems OJSC,Mobile TeleSystems OJSC,International Equity,2009-01-06,-0.16055050116367758
4691,,Avery Dennison Corporation Common Stock,International Equity,2007-08-24,-0.13707824502859609
4692,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,International Equity,2018-01-07,0.04223348167421045
4693,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest,International Equity,2006-08-03,0.07908952984447619
4694,"Walter Energy, Inc. Common Stock","Walter Energy, Inc. Common Stock",International Equity,2021-01-26,0.18312496224954555
4695,UBS AG ETN,UBS AG ETN,International Equity,2018-12-26,0.22043722954219414
4696,,Infoblox Inc. Common Stock,International Equity,2011-07-02,-0.2777970415412409
4697,Flaherty & Crumrine Total Return Fund Inc Common Stock,Flaherty & Crumrine Total Return Fund Inc Common Stock,Domestic Equity,2004-03-30,-0.17205909296701777
4698,IEC Electronics Corp. Common Stock,IEC Electronics Corp. Common Stock,International Equity,2015-12-12,0.3090755955065887
4699,ITC Holdings Corp. Common Stock,ITC Holdings Corp. Common Stock,Domestic Equity,2003-02-25,-0.16037646165464112
4700,Blackrock New York Municipal Bond Trust Common Shares of Beneficial Interest,Blackrock New York Municipal Bond Trust Common Shares of Beneficial Interest,,2017-01-03,-0.3069370493792708
4701,,"Roper Industries, Inc. Common Stock",,2004-06-29,0.21373081755137643
4702,"Starwood Hotels & Resorts Worldwide, Inc. Common Stock","Starwood Hotels & Resorts Worldwide, Inc. Common Stock",Domestic Equity,2005-05-13,-0.11860302945278622
4703,ProShares Ultra Basic Materials,ProShares Ultra Basic Materials,ETF,2007-06-22,0.10187192669592804
4704,SPDR Select Sector Fund ,SPDR Select Sector Fund - Energy Select Sector,ETF,2007-06-28,0.051294001214346165
4705,,GrubHub Inc. Common Stock,Domestic Equity,,-0.0130025016146356
4706,,Boardwalk Pipeline Partners LP Common Units,International Equity,2007-06-30,-0.17238088386766326
4707,ProShares Short Term USD Emerging Markets Bond ETF,ProShares Short Term USD Emerging Markets Bond ETF,ETF,2013-07-01,-0.3244216758264021
4708,Verizon Communications Inc. 5.90% Notes due 2054,Verizon Communications Inc. 5.90% Notes due 2054,International Equity,2021-09-03,0.0854931598581722
4709,iShares MSCI Australia Index Fund,iShares MSCI Australia Index Fund,ETF,2013-01-31,0.13671076076155664
4710,LaSalle Hotel Properties Common Stock,LaSalle Hotel Properties Common Stock,Domestic Equity,2019-01-18,-0.13735184639160553
4711,Goldman Sachs Connect S&P Enhanced Commodity Total Return Strategy Index,Goldman Sachs Connect S&P Enhanced Commodity Total Return Strategy Index,International Equity,2020-09-09,0.022749573093027796
4712,"Orbitz Worldwide, Inc. Common Stock","Orbitz Worldwide, Inc. Common Stock",Domestic Equity,,-0.10227820297881267
4713,Zions Bancorporation Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating,Zions Bancorporation Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock),Domestic Equity,2015-09-04,-0.060892918462364866
4714,Vornado Realty Trust Common Stock,Vornado Realty Trust Common Stock,,2008-02-24,0.16722070736410782
4715,"Cellcom Israel, Ltd. Ordinary Shares","Cellcom Israel, Ltd. Ordinary Shares",Domestic Equity,2019-10-09,-0.25302135865402414
