,EulerId,AttributeName,AttributeValue
7625,711,Strong Oak Identifier,837685
7626,712,Strong Oak Identifier,750151
7627,713,Strong Oak Identifier,700136
7628,714,Strong Oak Identifier,867772
7629,715,Strong Oak Identifier,578956
7630,716,Strong Oak Identifier,612152
7631,717,Strong Oak Identifier,711963
7632,718,Strong Oak Identifier,806361
7633,719,Strong Oak Identifier,546889
7634,720,Strong Oak Identifier,981975
7635,721,Strong Oak Identifier,591595
7636,722,Strong Oak Identifier,501340
7637,723,Strong Oak Identifier,830094
7638,724,Strong Oak Identifier,666470
7639,725,Strong Oak Identifier,818670
7640,726,Strong Oak Identifier,510652
7641,727,Strong Oak Identifier,890469
7642,728,Strong Oak Identifier,904399
7643,729,Strong Oak Identifier,770477
7644,730,Strong Oak Identifier,680554
7645,731,Strong Oak Identifier,847110
7646,732,Strong Oak Identifier,911059
7647,733,Strong Oak Identifier,705977
7648,734,Strong Oak Identifier,642288
7649,735,Strong Oak Identifier,960697
7650,736,Strong Oak Identifier,662436
7651,737,Strong Oak Identifier,674609
7652,738,Strong Oak Identifier,573285
7653,739,Strong Oak Identifier,943544
7654,740,Strong Oak Identifier,749162
7655,741,Strong Oak Identifier,863420
7656,742,Strong Oak Identifier,891921
7657,743,Strong Oak Identifier,963482
7658,744,Strong Oak Identifier,769610
7659,745,Strong Oak Identifier,684764
7660,746,Strong Oak Identifier,517781
7661,747,Strong Oak Identifier,550033
7662,748,Strong Oak Identifier,752908
7663,749,Strong Oak Identifier,776747
7664,750,Strong Oak Identifier,519783
7665,751,Strong Oak Identifier,890672
7666,752,Strong Oak Identifier,846004
7667,753,Strong Oak Identifier,651353
7668,754,Strong Oak Identifier,897461
7669,755,Strong Oak Identifier,590888
7670,756,Strong Oak Identifier,793229
7671,757,Strong Oak Identifier,689275
7672,758,Strong Oak Identifier,771827
7673,759,Strong Oak Identifier,976077
7674,760,Strong Oak Identifier,787251
7675,761,Strong Oak Identifier,589742
7676,762,Strong Oak Identifier,985601
7677,763,Strong Oak Identifier,888339
7678,764,Strong Oak Identifier,658532
7679,765,Strong Oak Identifier,708845
7680,766,Strong Oak Identifier,521784
7681,767,Strong Oak Identifier,891546
7682,768,Strong Oak Identifier,586193
7683,769,Strong Oak Identifier,524939
7684,770,Strong Oak Identifier,570941
7685,771,Strong Oak Identifier,776041
7686,772,Strong Oak Identifier,725820
7687,773,Strong Oak Identifier,956741
7688,774,Strong Oak Identifier,741600
7689,775,Strong Oak Identifier,835016
7690,776,Strong Oak Identifier,745025
7691,777,Strong Oak Identifier,591535
7692,778,Strong Oak Identifier,837032
7693,779,Strong Oak Identifier,738411
7694,780,Strong Oak Identifier,815397
7695,781,Strong Oak Identifier,865963
7696,782,Strong Oak Identifier,986893
7697,783,Strong Oak Identifier,774468
7698,784,Strong Oak Identifier,831854
7699,785,Strong Oak Identifier,705007
7700,786,Strong Oak Identifier,572498
7701,787,Strong Oak Identifier,826335
7702,788,Strong Oak Identifier,983744
7703,789,Strong Oak Identifier,991894
7704,790,Strong Oak Identifier,948087
7705,791,Strong Oak Identifier,783665
7706,792,Strong Oak Identifier,939673
7707,793,Strong Oak Identifier,898871
7708,794,Strong Oak Identifier,844388
7709,795,Strong Oak Identifier,876813
7710,796,Strong Oak Identifier,525857
7711,797,Strong Oak Identifier,773404
7712,798,Strong Oak Identifier,568321
7713,799,Strong Oak Identifier,772360
7714,800,Strong Oak Identifier,890722
7715,801,Strong Oak Identifier,520756
7716,802,Strong Oak Identifier,789617
7717,803,Strong Oak Identifier,668921
7718,804,Strong Oak Identifier,735119
7719,805,Strong Oak Identifier,501294
7720,806,Strong Oak Identifier,843121
7721,807,Strong Oak Identifier,644983
7722,808,Strong Oak Identifier,888278
7723,809,Strong Oak Identifier,797630
7724,810,Strong Oak Identifier,870458
7725,811,Strong Oak Identifier,884620
7726,812,Strong Oak Identifier,888795
7727,813,Strong Oak Identifier,726837
7728,814,Strong Oak Identifier,547755
7729,815,Strong Oak Identifier,709571
7730,816,Strong Oak Identifier,865459
7731,817,Strong Oak Identifier,578955
7732,818,Strong Oak Identifier,675378
7733,819,Strong Oak Identifier,820950
7734,820,Strong Oak Identifier,721822
7735,821,Strong Oak Identifier,546732
7736,822,Strong Oak Identifier,738898
7737,823,Strong Oak Identifier,845516
7738,824,Strong Oak Identifier,838007
7739,825,Strong Oak Identifier,616152
7740,826,Strong Oak Identifier,750639
7741,827,Strong Oak Identifier,903832
7742,828,Strong Oak Identifier,634478
7743,829,Strong Oak Identifier,542117
7744,830,Strong Oak Identifier,687158
7745,831,Strong Oak Identifier,787925
7746,832,Strong Oak Identifier,831797
7747,833,Strong Oak Identifier,558115
7748,834,Strong Oak Identifier,519855
7749,835,Strong Oak Identifier,891396
7750,836,Strong Oak Identifier,869897
7751,837,Strong Oak Identifier,783902
7752,838,Strong Oak Identifier,803916
7753,839,Strong Oak Identifier,774826
7754,840,Strong Oak Identifier,830610
7755,841,Strong Oak Identifier,636679
7756,842,Strong Oak Identifier,689409
7757,843,Strong Oak Identifier,652031
7758,844,Strong Oak Identifier,654830
7759,845,Strong Oak Identifier,794551
7760,846,Strong Oak Identifier,639693
7761,847,Strong Oak Identifier,780402
7762,848,Strong Oak Identifier,978657
7763,849,Strong Oak Identifier,750670
7764,850,Strong Oak Identifier,562047
7765,851,Strong Oak Identifier,531893
7766,852,Strong Oak Identifier,864830
7767,853,Strong Oak Identifier,857293
7768,854,Strong Oak Identifier,901682
7769,855,Strong Oak Identifier,530965
7770,856,Strong Oak Identifier,974950
7771,857,Strong Oak Identifier,882161
7772,858,Strong Oak Identifier,612287
7773,859,Strong Oak Identifier,642330
7774,860,Strong Oak Identifier,790974
7775,861,Strong Oak Identifier,737986
7776,862,Strong Oak Identifier,820178
7777,863,Strong Oak Identifier,521487
7778,864,Strong Oak Identifier,770124
7779,865,Strong Oak Identifier,897600
7780,866,Strong Oak Identifier,942509
7781,867,Strong Oak Identifier,787024
7782,868,Strong Oak Identifier,908735
7783,869,Strong Oak Identifier,868601
7784,870,Strong Oak Identifier,637051
7785,871,Strong Oak Identifier,549898
7786,872,Strong Oak Identifier,570219
7787,873,Strong Oak Identifier,699173
7788,874,Strong Oak Identifier,562008
7789,875,Strong Oak Identifier,834899
7790,876,Strong Oak Identifier,919951
7791,877,Strong Oak Identifier,933561
7792,878,Strong Oak Identifier,613227
7793,879,Strong Oak Identifier,949462
7794,880,Strong Oak Identifier,709081
7795,881,Strong Oak Identifier,540160
7796,882,Strong Oak Identifier,876795
7797,883,Strong Oak Identifier,522699
7798,884,Strong Oak Identifier,810605
7799,885,Strong Oak Identifier,793141
7800,886,Strong Oak Identifier,744392
7801,887,Strong Oak Identifier,781506
7802,888,Strong Oak Identifier,596377
7803,889,Strong Oak Identifier,649177
7804,890,Strong Oak Identifier,670424
7805,891,Strong Oak Identifier,816990
7806,892,Strong Oak Identifier,937966
7807,893,Strong Oak Identifier,735535
7808,894,Strong Oak Identifier,597058
7809,895,Strong Oak Identifier,798817
7810,896,Strong Oak Identifier,752023
7811,897,Strong Oak Identifier,779321
7812,898,Strong Oak Identifier,514501
7813,899,Strong Oak Identifier,797410
7814,900,Strong Oak Identifier,637823
7815,901,Strong Oak Identifier,886924
7816,902,Strong Oak Identifier,572963
7817,903,Strong Oak Identifier,914980
7818,904,Strong Oak Identifier,875617
7819,905,Strong Oak Identifier,677454
7820,906,Strong Oak Identifier,720151
7821,907,Strong Oak Identifier,569423
7822,908,Strong Oak Identifier,853101
7823,909,Strong Oak Identifier,926756
7824,910,Strong Oak Identifier,890347
7825,911,Strong Oak Identifier,682100
7826,912,Strong Oak Identifier,523780
7827,913,Strong Oak Identifier,580606
7828,914,Strong Oak Identifier,966314
7829,915,Strong Oak Identifier,909345
7830,916,Strong Oak Identifier,595483
7831,917,Strong Oak Identifier,645558
7832,918,Strong Oak Identifier,888167
7833,919,Strong Oak Identifier,777510
7834,920,Strong Oak Identifier,649944
7835,921,Strong Oak Identifier,720070
7836,922,Strong Oak Identifier,658850
7837,923,Strong Oak Identifier,554463
7838,924,Strong Oak Identifier,684087
7839,925,Strong Oak Identifier,744192
7840,926,Strong Oak Identifier,855386
7841,927,Strong Oak Identifier,967356
7842,928,Strong Oak Identifier,726674
7843,929,Strong Oak Identifier,762813
7844,930,Strong Oak Identifier,927558
7845,931,Strong Oak Identifier,715404
7846,932,Strong Oak Identifier,503715
7847,933,Strong Oak Identifier,831913
7848,934,Strong Oak Identifier,605312
7849,935,Strong Oak Identifier,513946
7850,936,Strong Oak Identifier,737644
7851,937,Strong Oak Identifier,680114
7852,938,Strong Oak Identifier,525370
7853,939,Strong Oak Identifier,898984
7854,940,Strong Oak Identifier,973965
7855,941,Strong Oak Identifier,663366
7856,942,Strong Oak Identifier,677043
7857,943,Strong Oak Identifier,647876
7858,944,Strong Oak Identifier,535912
7859,945,Strong Oak Identifier,648029
7860,946,Strong Oak Identifier,522787
7861,947,Strong Oak Identifier,704467
7862,948,Strong Oak Identifier,986575
7863,949,Strong Oak Identifier,634901
7864,950,Strong Oak Identifier,890981
7865,951,Strong Oak Identifier,800370
7866,952,Strong Oak Identifier,881576
7867,953,Strong Oak Identifier,608123
7868,954,Strong Oak Identifier,628396
7869,955,Strong Oak Identifier,905807
7870,956,Strong Oak Identifier,626646
7871,957,Strong Oak Identifier,564644
7872,958,Strong Oak Identifier,763043
7873,959,Strong Oak Identifier,766381
7874,960,Strong Oak Identifier,641394
7875,961,Strong Oak Identifier,837054
7876,962,Strong Oak Identifier,524671
7877,963,Strong Oak Identifier,593301
7878,964,Strong Oak Identifier,746644
7879,965,Strong Oak Identifier,999090
7880,966,Strong Oak Identifier,523434
7881,967,Strong Oak Identifier,963847
7882,968,Strong Oak Identifier,710114
7883,969,Strong Oak Identifier,878115
7884,970,Strong Oak Identifier,638368
7885,971,Strong Oak Identifier,877505
7886,972,Strong Oak Identifier,532050
7887,973,Strong Oak Identifier,806269
7888,974,Strong Oak Identifier,542818
7889,975,Strong Oak Identifier,905364
7890,976,Strong Oak Identifier,539786
7891,977,Strong Oak Identifier,541696
7892,978,Strong Oak Identifier,849581
7893,979,Strong Oak Identifier,524572
7894,980,Strong Oak Identifier,704809
7895,981,Strong Oak Identifier,662860
7896,982,Strong Oak Identifier,719811
7897,983,Strong Oak Identifier,755846
7898,984,Strong Oak Identifier,607713
7899,985,Strong Oak Identifier,930044
7900,986,Strong Oak Identifier,554406
7901,987,Strong Oak Identifier,907094
7902,988,Strong Oak Identifier,888053
7903,989,Strong Oak Identifier,522196
7904,990,Strong Oak Identifier,529989
7905,991,Strong Oak Identifier,783795
7906,992,Strong Oak Identifier,550841
7907,993,Strong Oak Identifier,876881
7908,994,Strong Oak Identifier,716033
7909,995,Strong Oak Identifier,940452
7910,996,Strong Oak Identifier,798672
7911,997,Strong Oak Identifier,902689
7912,998,Strong Oak Identifier,923595
7913,999,Strong Oak Identifier,895408
7914,1000,Strong Oak Identifier,694840
7915,1001,Strong Oak Identifier,751096
7916,1002,Strong Oak Identifier,678359
7917,1003,Strong Oak Identifier,626023
7918,1004,Strong Oak Identifier,968652
7919,1005,Strong Oak Identifier,699050
7920,1006,Strong Oak Identifier,719890
7921,1007,Strong Oak Identifier,981165
7922,1008,Strong Oak Identifier,832080
7923,1009,Strong Oak Identifier,564433
7924,1010,Strong Oak Identifier,665891
7925,1011,Strong Oak Identifier,926725
7926,1012,Strong Oak Identifier,852974
7927,1013,Strong Oak Identifier,636314
7928,1014,Strong Oak Identifier,918680
7929,1015,Strong Oak Identifier,942569
7930,1016,Strong Oak Identifier,592034
7931,1017,Strong Oak Identifier,590320
7932,1018,Strong Oak Identifier,769658
7933,1019,Strong Oak Identifier,913253
7934,1020,Strong Oak Identifier,846207
7935,1021,Strong Oak Identifier,615249
7936,1022,Strong Oak Identifier,714405
7937,1023,Strong Oak Identifier,701187
7938,1024,Strong Oak Identifier,684767
7939,1025,Strong Oak Identifier,708098
7940,1026,Strong Oak Identifier,930450
7941,1027,Strong Oak Identifier,702028
7942,1028,Strong Oak Identifier,662499
7943,1029,Strong Oak Identifier,671998
7944,1030,Strong Oak Identifier,764588
7945,1031,Strong Oak Identifier,912006
7946,1032,Strong Oak Identifier,555106
7947,1033,Strong Oak Identifier,689163
7948,1034,Strong Oak Identifier,561768
7949,1035,Strong Oak Identifier,811702
7950,1036,Strong Oak Identifier,844814
7951,1037,Strong Oak Identifier,793128
7952,1038,Strong Oak Identifier,975573
7953,1039,Strong Oak Identifier,758181
7954,1040,Strong Oak Identifier,869816
7955,1041,Strong Oak Identifier,707549
7956,1042,Strong Oak Identifier,847517
7957,1043,Strong Oak Identifier,871755
7958,1044,Strong Oak Identifier,756539
7959,1045,Strong Oak Identifier,903239
7960,1046,Strong Oak Identifier,985695
7961,1047,Strong Oak Identifier,632613
7962,1048,Strong Oak Identifier,600327
7963,1049,Strong Oak Identifier,914807
7964,1050,Strong Oak Identifier,942989
7965,1051,Strong Oak Identifier,940688
7966,1052,Strong Oak Identifier,835246
7967,1053,Strong Oak Identifier,857883
7968,1054,Strong Oak Identifier,987441
7969,1055,Strong Oak Identifier,896260
7970,1056,Strong Oak Identifier,561161
7971,1057,Strong Oak Identifier,528938
7972,1058,Strong Oak Identifier,972139
7973,1059,Strong Oak Identifier,696195
7974,1060,Strong Oak Identifier,882114
7975,1061,Strong Oak Identifier,663610
7976,1062,Strong Oak Identifier,599349
7977,1063,Strong Oak Identifier,678435
7978,1064,Strong Oak Identifier,621005
7979,1065,Strong Oak Identifier,978862
7980,1066,Strong Oak Identifier,984164
7981,1067,Strong Oak Identifier,819924
7982,1068,Strong Oak Identifier,725714
7983,1069,Strong Oak Identifier,873215
7984,1070,Strong Oak Identifier,833016
7985,1071,Strong Oak Identifier,735079
7986,1072,Strong Oak Identifier,993472
7987,1073,Strong Oak Identifier,877250
7988,1074,Strong Oak Identifier,774721
7989,1075,Strong Oak Identifier,889577
7990,1076,Strong Oak Identifier,824766
7991,1077,Strong Oak Identifier,986750
7992,1078,Strong Oak Identifier,921967
7993,1079,Strong Oak Identifier,947304
7994,1080,Strong Oak Identifier,507255
7995,1081,Strong Oak Identifier,756745
7996,1082,Strong Oak Identifier,571992
7997,1083,Strong Oak Identifier,802678
7998,1084,Strong Oak Identifier,602165
7999,1085,Strong Oak Identifier,637252
8000,1086,Strong Oak Identifier,750047
8001,1087,Strong Oak Identifier,753889
8002,1088,Strong Oak Identifier,873801
8003,1089,Strong Oak Identifier,635338
8004,1090,Strong Oak Identifier,703112
8005,1091,Strong Oak Identifier,536663
8006,1092,Strong Oak Identifier,507781
8007,1093,Strong Oak Identifier,744618
8008,1094,Strong Oak Identifier,900680
8009,1095,Strong Oak Identifier,662283
8010,1096,Strong Oak Identifier,914842
8011,1097,Strong Oak Identifier,619062
8012,1098,Strong Oak Identifier,569191
8013,1099,Strong Oak Identifier,877328
8014,1100,Strong Oak Identifier,574601
8015,1101,Strong Oak Identifier,635336
8016,1102,Strong Oak Identifier,812536
8017,1103,Strong Oak Identifier,832203
8018,1104,Strong Oak Identifier,975057
8019,1105,Strong Oak Identifier,784278
8020,1106,Strong Oak Identifier,600009
8021,1107,Strong Oak Identifier,731538
8022,1108,Strong Oak Identifier,614965
8023,1109,Strong Oak Identifier,662430
8024,1110,Strong Oak Identifier,760101
8025,1111,Strong Oak Identifier,677091
8026,1112,Strong Oak Identifier,652610
8027,1113,Strong Oak Identifier,602347
8028,1114,Strong Oak Identifier,674120
8029,1115,Strong Oak Identifier,538834
8030,1116,Strong Oak Identifier,749198
8031,1117,Strong Oak Identifier,525314
8032,1118,Strong Oak Identifier,855155
8033,1119,Strong Oak Identifier,944851
8034,1120,Strong Oak Identifier,972715
8035,1121,Strong Oak Identifier,533288
8036,1122,Strong Oak Identifier,589907
8037,1123,Strong Oak Identifier,720782
8038,1124,Strong Oak Identifier,544400
8039,1125,Strong Oak Identifier,632395
8040,1126,Strong Oak Identifier,521710
8041,1127,Strong Oak Identifier,864433
8042,1128,Strong Oak Identifier,976045
8043,1129,Strong Oak Identifier,764667
8044,1130,Strong Oak Identifier,746793
8045,1131,Strong Oak Identifier,532778
8046,1132,Strong Oak Identifier,565159
8047,1133,Strong Oak Identifier,832353
8048,1134,Strong Oak Identifier,927869
8049,1135,Strong Oak Identifier,863749
8050,1136,Strong Oak Identifier,803761
8051,1137,Strong Oak Identifier,568287
8052,1138,Strong Oak Identifier,595921
8053,1139,Strong Oak Identifier,755594
8054,1140,Strong Oak Identifier,849017
8055,1141,Strong Oak Identifier,972976
8056,1142,Strong Oak Identifier,535733
8057,1143,Strong Oak Identifier,591321
8058,1144,Strong Oak Identifier,871681
8059,1145,Strong Oak Identifier,659814
8060,1146,Strong Oak Identifier,948724
8061,1147,Strong Oak Identifier,934211
8062,1148,Strong Oak Identifier,712757
8063,1149,Strong Oak Identifier,976143
8064,1150,Strong Oak Identifier,845185
8065,1151,Strong Oak Identifier,843080
8066,1152,Strong Oak Identifier,977700
8067,1153,Strong Oak Identifier,799051
8068,1154,Strong Oak Identifier,967832
8069,1155,Strong Oak Identifier,552327
8070,1156,Strong Oak Identifier,664588
8071,1157,Strong Oak Identifier,546051
8072,1158,Strong Oak Identifier,573997
8073,1159,Strong Oak Identifier,846553
8074,1160,Strong Oak Identifier,956107
8075,1161,Strong Oak Identifier,542054
8076,1162,Strong Oak Identifier,962467
8077,1163,Strong Oak Identifier,560831
